transmission,ownerNo,modelYear,price,Kms Driven,Mileage,Seats,Fuel type_Diesel,Fuel type_Electric,Fuel type_Lpg,Fuel type_Petrol,body type_Coupe,body type_Hatchback,body type_Hybrids,body type_MUV,body type_Minivans,body type_Pickup Trucks,body type_SUV,body type_Sedan,body type_Wagon,Brand_BMW,Brand_Chevrolet,Brand_Citroen,Brand_Datsun,Brand_Fiat,Brand_Ford,Brand_Hindustan Motors,Brand_Honda,Brand_Hyundai,Brand_Isuzu,Brand_Jaguar,Brand_Jeep,Brand_Kia,Brand_Land Rover,Brand_Lexus,Brand_MG,Brand_Mahindra,Brand_Mahindra Renault,Brand_Mahindra Ssangyong,Brand_Maruti,Brand_Mercedes-Benz,Brand_Mini,Brand_Mitsubishi,Brand_Nissan,Brand_Opel,Brand_Porsche,Brand_Renault,Brand_Skoda,Brand_Tata,Brand_Toyota,Brand_Volkswagen,Brand_Volvo,model_Audi A3,model_Audi A3 cabriolet,model_Audi A4,model_Audi A6,model_Audi A8,model_Audi Q2,model_Audi Q3,model_Audi Q3 Sportback,model_Audi Q5,model_Audi Q7,model_Audi S5 Sportback,model_BMW 1 Series,model_BMW 2 Series,model_BMW 3 Series,model_BMW 3 Series GT,model_BMW 3 Series Gran Limousine,model_BMW 5 Series,model_BMW 6 Series,model_BMW 7 Series,model_BMW X1,model_BMW X3,model_BMW X4,model_BMW X5,model_BMW X7,model_Chevrolet Aveo,model_Chevrolet Aveo U-VA,model_Chevrolet Beat,model_Chevrolet Captiva,model_Chevrolet Cruze,model_Chevrolet Enjoy,model_Chevrolet Optra,model_Chevrolet Sail,model_Chevrolet Spark,model_Chevrolet Tavera,model_Citroen C3,model_Citroen C5 Aircross,model_Datsun GO,model_Datsun GO Plus,model_Datsun RediGO,model_Fiat Abarth Avventura,model_Fiat Avventura,model_Fiat Grande Punto,model_Fiat Linea,model_Fiat Palio,model_Fiat Punto,model_Fiat Punto Abarth,model_Fiat Punto EVO,model_Fiat Punto Pure,model_Ford Aspire,model_Ford Ecosport,model_Ford Endeavour,model_Ford Fiesta,model_Ford Fiesta Classic,model_Ford Figo,model_Ford Freestyle,model_Ford Ikon,model_Ford Mondeo,model_Hindustan Motors Contessa,model_Honda Amaze,model_Honda BR-V,model_Honda Brio,model_Honda CR-V,model_Honda City,model_Honda City Hybrid,model_Honda Civic,model_Honda Jazz,model_Honda Mobilio,model_Honda New Accord,model_Honda WR-V,model_Hyundai Accent,model_Hyundai Alcazar,model_Hyundai Aura,model_Hyundai Creta,model_Hyundai EON,model_Hyundai Elantra,model_Hyundai Getz,model_Hyundai Grand i10,model_Hyundai Grand i10 Nios,model_Hyundai Kona,model_Hyundai Santa Fe,model_Hyundai Santro,model_Hyundai Santro Xing,model_Hyundai Sonata,model_Hyundai Tucson,model_Hyundai Venue,model_Hyundai Verna,model_Hyundai Xcent,model_Hyundai Xcent Prime,model_Hyundai i10,model_Hyundai i20,model_Hyundai i20 Active,model_Hyundai i20 N Line,model_Isuzu D-Max,model_Isuzu MU 7,model_Isuzu MU-X,model_Jaguar F-Pace,model_Jaguar F-TYPE,model_Jaguar XE,model_Jaguar XF,model_Jaguar XJ,model_Jeep Compass,model_Jeep Compass Trailhawk,model_Jeep Meridian,model_Jeep Wrangler,model_Kia Carens,model_Kia Carnival,model_Kia Seltos,model_Kia Sonet,model_Land Rover Defender,model_Land Rover Discovery,model_Land Rover Discovery Sport,model_Land Rover Freelander 2,model_Land Rover Range Rover,model_Land Rover Range Rover Evoque,model_Land Rover Range Rover Sport,model_Land Rover Range Rover Velar,model_Lexus ES,model_Lexus RX,model_MG Astor,model_MG Comet EV,model_MG Gloster,model_MG Hector,model_MG Hector Plus,model_MG ZS EV,model_Mahindra Alturas G4,model_Mahindra Bolero,model_Mahindra Bolero Camper,model_Mahindra Bolero Neo,model_Mahindra Bolero Pik Up Extra Long,model_Mahindra Bolero Power Plus,model_Mahindra E Verito,model_Mahindra Jeep,model_Mahindra KUV 100,model_Mahindra KUV 100 NXT,model_Mahindra Marazzo,model_Mahindra Quanto,model_Mahindra Renault Logan,model_Mahindra Scorpio,model_Mahindra Scorpio Classic,model_Mahindra Scorpio N,model_Mahindra Ssangyong Rexton,model_Mahindra TUV 300,model_Mahindra TUV 300 Plus,model_Mahindra Thar,model_Mahindra Verito,model_Mahindra XUV300,model_Mahindra XUV500,model_Mahindra XUV700,model_Mahindra Xylo,model_Mahindra e2o Plus,model_Maruti 1000,model_Maruti 800,model_Maruti A-Star,model_Maruti Alto,model_Maruti Alto 800,model_Maruti Alto K10,model_Maruti Baleno,model_Maruti Baleno RS,model_Maruti Brezza,model_Maruti Celerio,model_Maruti Celerio Tour 2018-2021,model_Maruti Celerio X,model_Maruti Ciaz,model_Maruti Eeco,model_Maruti Ertiga,model_Maruti Ertiga Tour,model_Maruti Esteem,model_Maruti Estilo,model_Maruti FRONX,model_Maruti Grand Vitara,model_Maruti Gypsy,model_Maruti Ignis,model_Maruti Jimny,model_Maruti Omni,model_Maruti Ritz,model_Maruti S-Presso,model_Maruti SX4,model_Maruti SX4 S Cross,model_Maruti Swift,model_Maruti Swift Dzire,model_Maruti Swift Dzire Tour,model_Maruti Versa,model_Maruti Vitara Brezza,model_Maruti Wagon R,model_Maruti Wagon R Stingray,model_Maruti XL6,model_Maruti Zen,model_Maruti Zen Estilo,model_Mercedes-Benz A Class,model_Mercedes-Benz A-Class Limousine,model_Mercedes-Benz AMG A 35,model_Mercedes-Benz AMG G 63,model_Mercedes-Benz AMG GLA 35,model_Mercedes-Benz AMG GLC 43,model_Mercedes-Benz AMG GT,model_Mercedes-Benz B Class,model_Mercedes-Benz C-Class,model_Mercedes-Benz CLA,model_Mercedes-Benz CLS-Class,model_Mercedes-Benz E-Class,model_Mercedes-Benz EQC,model_Mercedes-Benz G,model_Mercedes-Benz GL-Class,model_Mercedes-Benz GLA,model_Mercedes-Benz GLA Class,model_Mercedes-Benz GLC,model_Mercedes-Benz GLC Coupe,model_Mercedes-Benz GLE,model_Mercedes-Benz GLS,model_Mercedes-Benz M-Class,model_Mercedes-Benz S-Class,model_Mercedes-Benz SLC,model_Mini 3 DOOR,model_Mini 5 DOOR,model_Mini Cooper,model_Mini Cooper Clubman,model_Mini Cooper Convertible,model_Mini Cooper Countryman,model_Mini Cooper SE,model_Mitsubishi Cedia,model_Mitsubishi Lancer,model_Mitsubishi Outlander,model_Mitsubishi Pajero,model_Nissan Kicks,model_Nissan Magnite,model_Nissan Micra,model_Nissan Micra Active,model_Nissan Sunny,model_Nissan Terrano,model_OpelCorsa,model_Porsche 911,model_Porsche Cayenne,model_Porsche Macan,model_Porsche Panamera,model_Renault Captur,model_Renault Duster,model_Renault Fluence,model_Renault KWID,model_Renault Kiger,model_Renault Lodgy,model_Renault Pulse,model_Renault Scala,model_Renault Triber,model_Skoda Fabia,model_Skoda Kodiaq,model_Skoda Kushaq,model_Skoda Laura,model_Skoda Octavia,model_Skoda Rapid,model_Skoda Slavia,model_Skoda Superb,model_Skoda Yeti,model_Tata Altroz,model_Tata Aria,model_Tata Bolt,model_Tata Harrier,model_Tata Hexa,model_Tata Indica,model_Tata Indica V2,model_Tata Indigo,model_Tata Indigo Marina,model_Tata Manza,model_Tata Nano,model_Tata New Safari,model_Tata Nexon,model_Tata Nexon EV,model_Tata Nexon EV Max,model_Tata Nexon EV Prime,model_Tata Punch,model_Tata Safari Storme,model_Tata Sumo,model_Tata Sumo Victa,model_Tata Tiago,model_Tata Tiago NRG,model_Tata Tigor,model_Tata Tigor EV,model_Tata Yodha Pickup,model_Tata Zest,model_Toyota Camry,model_Toyota Corolla,model_Toyota Corolla Altis,model_Toyota Etios,model_Toyota Etios Cross,model_Toyota Etios Liva,model_Toyota Fortuner,model_Toyota Fortuner Legender,model_Toyota Glanza,model_Toyota Hyryder,model_Toyota Innova,model_Toyota Innova Crysta,model_Toyota Land Cruiser 300,model_Toyota Qualis,model_Toyota Urban cruiser,model_Toyota Vellfire,model_Toyota Yaris,model_Volkswagen Ameo,model_Volkswagen CrossPolo,model_Volkswagen Jetta,model_Volkswagen Passat,model_Volkswagen Polo,model_Volkswagen T-Roc,model_Volkswagen Taigun,model_Volkswagen Tiguan,model_Volkswagen Tiguan Allspace,model_Volkswagen Vento,model_Volkswagen Virtus,model_Volvo S 80,model_Volvo S60,model_Volvo S60 Cross Country,model_Volvo S90,model_Volvo V40,model_Volvo XC 90,model_Volvo XC40,model_Volvo XC60,Insurance Type_2,Insurance Type_Comprehensive,Insurance Type_Not Available,Insurance Type_Third Party,Insurance Type_Third Party insurance,Insurance Type_Zero Dep,Color_Alabaster Silver Metallic - Amaze,Color_Arizona Blue,Color_Aurora Black Pearl,Color_BEIGE,Color_BERRY RED,Color_Beige,Color_Black,Color_Blue,Color_Bold Beige Metallic,Color_Brick Red,Color_Bright Silver,Color_Bronze,Color_Brown,Color_Burgundy,Color_Burgundy Red Metallic,Color_CARNELIAN RED PEARL,Color_CBeige,Color_CHILL,Color_COPPER,Color_Candy White,Color_Carbon Steel,Color_Carnelian Red Pearl,Color_Cashmere,Color_Cavern Grey,Color_Caviar Black,Color_Champagne Mica Metallic,Color_Cherry,Color_Cherry Red,Color_Cirrus White,Color_Coral White,Color_Dark Blue,Color_Dark Red,Color_Daytona Grey,Color_Deep Black Pearl,Color_Diamond White,Color_ESPRESO_BRWN,Color_Falsa Colour,Color_Fiery Red,Color_Fire Brick Red,Color_Flash Red,Color_Foliage,Color_G Brown,Color_GOLDEN BROWN,Color_Galaxy Blue,Color_Glacier White Pearl,Color_Glistening Grey,Color_Gold,Color_Goldan BRWOON,Color_Golden,Color_Golden Brown,Color_Golden brown,Color_Granite Grey,Color_Gravity Gray,Color_Gray,Color_Green,Color_Grey,Color_Hip Hop Black,Color_Light Orange,Color_Light Silver,Color_Lunar Silver Metallic,Color_MET ECRU BEIGE,Color_METALL,Color_MODERN STEEL METALLIC,Color_Magma Grey,Color_Maroon,Color_Mediterranean Blue,Color_Medium Blue,Color_Metallic Azure Grey,Color_Metallic Glistening Grey,Color_Metallic Magma Grey,Color_Metallic Premium silver,Color_Metallic silky silver,Color_Minimal Grey,Color_Mist Silver,Color_Modern Steel Metal,Color_Modern Steel Metallic,Color_Moonlight Silver,Color_Nexa Blue,Color_O Purple,Color_ORCHID WHITE PEARL,Color_OUTBACK BRONZE,Color_Off White,Color_Orange,Color_Other,Color_Others,Color_Out Back Bronze,Color_Outback Bronze,Color_P Black,Color_PLATINUM SILVER,Color_PLATINUM WHITE,Color_PLATINUM WHITE PEARL,Color_POLAR WHITE,Color_PREMIUM AMBER METALLIC,Color_Parpel,Color_Passion Red,Color_Pearl Arctic White,Color_Pearl Met. Arctic White,Color_Pearl Snow White,Color_Pearl White,Color_Phantom Black,Color_Polar White,Color_Porcelain White,Color_Prime Star Gaze,Color_Pure white,Color_Purple,Color_R EARTH,Color_Radiant Red M,Color_Ray blue,Color_Red,Color_Rosso Brunello,Color_SILKY SILVER,Color_Silicon Silver,Color_Silky Silver,Color_Silky silver,Color_Silver,Color_Sky Blue,Color_Sleek Silver,Color_Smoke Grey,Color_Solid Fire Red,Color_Star Dust,Color_StarDust,Color_Starry Black,Color_Sunset Red,Color_Super white,Color_Superior white,Color_Symphony Silver,Color_T Wine,Color_TAFETA WHITE,Color_TITANIUM,Color_TITANIUM GREY,Color_Tafeta White,Color_Taffeta White,Color_Technometgrn+Gryroof,Color_Twilight Blue,Color_Urban Titanium Metallic,Color_Violet,Color_White,Color_Wine Red,Color_Yellow,Color_a silver,Color_b grey,Color_b red,Color_beige,Color_c bronze,Color_c brown,Color_chill,Color_g brown,Color_golden brown,Color_m grey,Color_magma gray,Color_urban titanim,City_chennai,City_delhi,City_hyderabad,City_jaipur,City_kolkata
1,2.577392232655451,-0.391413257097845,400000.0,0.8195432072789534,1.0014439128406725,-0.30529374999407394,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.008900271963838,0.379359709672279,811000.0,-0.3529372114859246,-0.5871732407018625,-0.30529374999407394,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-0.5595916887277752,0.379359709672279,585000.0,-0.631732730677422,1.194161403598291,-0.30529374999407394,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-0.5595916887277752,-0.648337579354553,462000.0,-0.5532262119283589,-0.04027225341672726,-0.30529374999407394,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-0.5595916887277752,-0.391413257097845,790000.0,0.013659353567441947,1.1446798857010643,-0.30529374999407394,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-0.5595916887277752,0.893208354185695,1900000.0,-0.523596548906899,-0.5611303365454271,-0.30529374999407394,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-0.5595916887277752,0.122435387415571,345000.0,-0.2848937514375493,0.3581841801767275,-0.30529374999407394,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
